,Business ID,Review,Compound,Business Name,Business Alias,Category,City,State,ZipCode,Lat,Long,Review Count,Rating
15136,Ocm_VBScuwW59f1uv3GPeg,"As first time home buyers, finding an attorney was one of the more challenging tasks we faced. Luckily, we were referred to Russ Kazda by my sister and we...",0.6361,Russell F Kazda,russell-f-kazda-oak-lawn-3,realestatelawyers,Oak Lawn,IL,60453,41.7058721,-87.7339957,3,5
15138,Ocm_VBScuwW59f1uv3GPeg,By far the best experience I've had with a real estate lawyer.  Very responsive to all of my questions.  Helped me through every step of the way.  I don't...,0.7902,Russell F Kazda,russell-f-kazda-oak-lawn-3,realestatelawyers,Oak Lawn,IL,60453,41.7058721,-87.7339957,3,5
15140,Ocm_VBScuwW59f1uv3GPeg,If you are looking for an attorney then look no further! Russ is extremely knowledgeable and helpful. He has made the process of selling by owner...,0.2859,Russell F Kazda,russell-f-kazda-oak-lawn-3,realestatelawyers,Oak Lawn,IL,60453,41.7058721,-87.7339957,3,5
15142,HRe1wzpKlfEhGdCEo6X_hg,"Great team of lawyers, got my case reduced incredibly. Thank you Danielle and Bob for helping me with my court issues. If you get a DUI go to Bob!",0.855,Olson Robert Atty,olson-robert-atty-oak-lawn,lawyers,Oak Lawn,IL,60453,41.7203145,-87.7215738,4,4
15144,HRe1wzpKlfEhGdCEo6X_hg,Bob Olson is the best way to go. He is one of the best dui criminal attorneys in the area. Your best bet is to go with him and his associates.,0.8807,Olson Robert Atty,olson-robert-atty-oak-lawn,lawyers,Oak Lawn,IL,60453,41.7203145,-87.7215738,4,4
15146,HRe1wzpKlfEhGdCEo6X_hg,Great attorney. This man puts his heart and soul into his cases and is easily the most successful attorney in the Southwest Subarbs. If you're in any...,0.8908,Olson Robert Atty,olson-robert-atty-oak-lawn,lawyers,Oak Lawn,IL,60453,41.7203145,-87.7215738,4,4
15148,vq7s3oZnJ7MPCoc_XVLY_A,"I recently contacted Mr. Murphy because I was involved in a very emotional Landlord / Tenant dispute. I am so glad I did. Without going in to much detail,...",0.3582,Murphy  J Thomas,murphy-j-thomas-chicago,lawyers,Chicago,IL,60643,41.70158,-87.68187,1,5
15150,MfX4VniE7emSaPJN-g_Byw,Just recently I hired Mr. Cunningham to expunge a dropped domestic case which was still on my record.  I've never been a criminal of any sort so knowing...,0.4168,Law Office of Kevin Cunningham,law-office-of-kevin-cunningham-oak-lawn,personal_injury,Oak Lawn,IL,60453,41.7203145,-87.7215738,2,5
15152,MfX4VniE7emSaPJN-g_Byw,"Mr. Cunningham was great.  Even though I hired him super last minute, he made my DUI case a breeze.  There was no way to make it go away, but Kevin got me...",0.5267,Law Office of Kevin Cunningham,law-office-of-kevin-cunningham-oak-lawn,personal_injury,Oak Lawn,IL,60453,41.7203145,-87.7215738,2,5
15154,1x6KO_fXu1vcvlr3-4nPAw,"This was from 2004-2006, but I doubt things have changed. Robert Ruzich took care of my divorce and was nothing but helpful, to the point and did not sugar...",-0.2378,Ruzich Robert D & Associates,ruzich-robert-d-and-associates-oak-lawn,divorce,Oak Lawn,IL,60453,41.71999741,-87.72198486,2,5
15156,1x6KO_fXu1vcvlr3-4nPAw,This is the go to guy in Oak Lawn for Estate Planning and Family Law. I've referred people to him and they always come away satisfied. Attorney Ruzich knows...,0.4215,Ruzich Robert D & Associates,ruzich-robert-d-and-associates-oak-lawn,divorce,Oak Lawn,IL,60453,41.71999741,-87.72198486,2,5
15158,X30ARyJBCPo5KrSV9BeOQw,David Frumm and his team of lawyers were the best thing that could have ever happened in my divorce struggles.   The firm constantly is doing things above...,0.4019,Frumm & Frumm,frumm-and-frumm-chicago,divorce,Chicago,IL,60603,41.6213682,-87.6196356,3,4.5
15161,X30ARyJBCPo5KrSV9BeOQw,I hired David Frumm for post divorce work after being divorced for 5 years as my ex-wife just continues to take Me back to court  for the most ridiculous...,0,Frumm & Frumm,frumm-and-frumm-chicago,divorce,Chicago,IL,60603,41.6213682,-87.6196356,3,4.5
15164,X30ARyJBCPo5KrSV9BeOQw,"I am so sorry that these other people had such problems with David.  I, on the other hand, had a great experience.  My ex was crazy and my entire divorce...",0.3832,Frumm & Frumm,frumm-and-frumm-chicago,divorce,Chicago,IL,60603,41.6213682,-87.6196356,3,4.5
15167,zm4vtE1mLAYzXcK4DtEs4g,Very patient lawyer! She makes everything clear and speaks Spanish! This was a plus for me as my grandmother only speaks Spanish. I would recommend her to...,0.6892,Law Office of Jenny Cruz Pedroza,law-office-of-jenny-cruz-pedroza-oak-lawn,estateplanning,Oak Lawn,IL,60453,41.72002,-87.72841,1,5
15181,yh8gPgVqj6mHIEhMxDjiKg,Attorney Greenberg works diligently to get an even break for bankruptcy filers. Recommended..,0,Lorraine Greenberg,lorraine-greenberg-chicago-3,bankruptcy,Chicago,IL,60655,41.695,-87.68167,3,4.5
15183,yh8gPgVqj6mHIEhMxDjiKg,Bankruptcy is a difficult process to go through.  We were grateful to have such a competent and diligent individual working our case.  She really does...,0.4215,Lorraine Greenberg,lorraine-greenberg-chicago-3,bankruptcy,Chicago,IL,60655,41.695,-87.68167,3,4.5
15185,yh8gPgVqj6mHIEhMxDjiKg,"Hello, 
Lorraine is personal and handles each case regardless of how small or large your bankruptcy is. I appreciate her explaining everything in laymen...",0.4019,Lorraine Greenberg,lorraine-greenberg-chicago-3,bankruptcy,Chicago,IL,60655,41.695,-87.68167,3,4.5
15187,y_aclAvPnUsiH2GsATXDbA,I called trying to get information regarding an upcoming issue. Their intake person or whoever that answers the phone is very rude. He kept cutting me off...,-0.5849,Ledford & Wu,ledford-and-wu-evergreen-park,bankruptcy,Evergreen Park,IL,60805,41.71611786,-87.68262482,2,3
15188,y_aclAvPnUsiH2GsATXDbA,"The Law offices of Ledford & Wu can assist with your current situation due to bankruptcy concerns.  The attorneys are extremely helpful, professional and...",0.4754,Ledford & Wu,ledford-and-wu-evergreen-park,bankruptcy,Evergreen Park,IL,60805,41.71611786,-87.68262482,2,3
15189,Re9yQMR6MxX7tT8b8-XESA,By far some of the poorest service I've  received ever. Once your case if filed it's almost impossible for you to get any type of help or service from them...,-0.2023,Robert J Adams & Associates,robert-j-adams-and-associates-chicago,bankruptcy,Chicago,IL,60616,41.8308215,-87.6406125,4,4
15190,Re9yQMR6MxX7tT8b8-XESA,I really injoy Robert Adam's help with my bankruptcy step-by-step they guided me along the way,0.4019,Robert J Adams & Associates,robert-j-adams-and-associates-chicago,bankruptcy,Chicago,IL,60616,41.8308215,-87.6406125,4,4
15191,Re9yQMR6MxX7tT8b8-XESA,Robert Adams & Associates really helped my mom during a difficult financial period. She had tons of medical debt that was drowning her and stressing her...,-0.7579,Robert J Adams & Associates,robert-j-adams-and-associates-chicago,bankruptcy,Chicago,IL,60616,41.8308215,-87.6406125,4,4
15192,VVvtIpfeoZK-mDXN-V152w,"FINALLY!   A honest and trustworthy lawyer!  Great to have found a lawyer who actually cares about his clients. Extremely intellignet,  Atty. Cepenas knows...",0.9391,Cepenas Gintaras P Lwyr,cepenas-gintaras-p-lwyr-chicago,lawyers,Chicago,IL,60629,41.775707,-87.723068,1,5
15193,YF2PL178RjpllvA61WEyOw,I hired Attorney Harvey to handle the dissolution of my marriage and received excellent customer service. She was extremely knowledgable about family law...,0.5719,Harvey Law Office,harvey-law-office-chicago-2,divorce,Chicago,IL,60653,41.8096922,-87.608363,3,3.5
15194,YF2PL178RjpllvA61WEyOw,"Attorney was extremely helpful with paperwork and filing process however customer service & courtroom experience was subpar. Lack of follow up, knowledge of...",0.2006,Harvey Law Office,harvey-law-office-chicago-2,divorce,Chicago,IL,60653,41.8096922,-87.608363,3,3.5
15195,YF2PL178RjpllvA61WEyOw,I hired Andrea Harvey to handle my dissolution of marriage in April of 2013. to I was so happy I found her. I had a bad experience with another lawyer prior...,0.3052,Harvey Law Office,harvey-law-office-chicago-2,divorce,Chicago,IL,60653,41.8096922,-87.608363,3,3.5
15196,z2JxWZLxZGEgOn4t16b1kA,"If you are looking for a great attorney to handle your home purchase or sale, look no further.

I am both a real estate agent and an attorney.

As a real...",0.4404,Lietuvninkas Vytenis Atty,lietuvninkas-vytenis-atty-chicago,lawyers,Chicago,IL,60629,41.7786349,-87.7364854,1,5
15197,Oe1qhhVKyDnLX2STav1vRA,I have worked with Mr. Mausert esq and his team on a number of occasions and have had nothing but positive experiences. He and his staff have been...,-0.577,Law Office Of Kurt Mausert,law-office-of-kurt-mausert-saratoga-springs,general_litigation,Saratoga Springs,NY,12866,43.0808729,-73.785118,1,5
15202,XEgOE6E51KPAG1ClhoK3Tw,"John is an excellent lawyer, and a wonderful human being.  I have known John for 40 years.  He handled my divorce with diligence and compassion, as well as...",0.91,Carusone John J Jr Lwyr,carusone-john-j-jr-lwyr-saratoga-springs-2,lawyers,Saratoga Springs,NY,12866,43.0928441,-73.7779964,1,5
15203,R0OGxEY0swsGEH7fnAK3QA,Greg was extremely professional right from the start. He called me back quickly and provides great service at a reasonable cost. As an out of state...,0.6249,Gregory P. Garofalo,gregory-p-garofalo-saratoga-springs,personal_injury,Saratoga Springs,NY,12866,43.0836,-73.78426,1,5
15204,eQIPwXX8TsAfIuzIqFEnwQ,"Excellent Attorney!

5.0 stars
Posted by Mel B 
June 12, 2018

Elena was my divorce attorney, and I will turn to her again, without hesitation! She is very...",0.7268,"Law Office of Elena Jaffe Tastensen, PLLC",law-office-of-elena-jaffe-tastensen-pllc-saratoga-springs,divorce,Saratoga Springs,NY,12866,43.08086,-73.78509,1,5
15207,ixbU2_o70cIEYI_yBIo8Xg,"As first time home buyers at first it seemed like our attorney, Jessica Stover, was very going to be helpful.   Her first phone call was helpful and...",0.7964,"Ianniello Anderson & Reilly, PC",ianniello-anderson-and-reilly-pc-saratoga-springs-3,criminaldefense,Saratoga Springs,NY,12866,43.0803187,-73.7855281,1,2
15208,iY_k8acz4R1JB4h-V3BCQA,I have worked with Nancy and highly recommend her office to anyone in need of family law services. Her associates are very friendly and really get to know...,0.742,Nancy E Bunting,nancy-e-bunting-ballston-spa-3,divorce,Ballston Spa,NY,12020,43.0086299,-73.85043,1,5
15209,ORyXTp26Em8xv9CWsqaRww,I could not be more surprised by the other review; my experience with Ms. Clark was nothing but helpful and positive.  Ms. Clark was referred to me by a...,0.3529,Alyson Clark Law,alyson-clark-law-ballston-spa,divorce,Ballston Spa,NY,12020,43.006458,-73.849918,1,5
15315,wbu-N2GUNaEcWoPG-U9PFg,Great work. Mrs. Bates was able to help my son on his case. We really appreciate the work she did and would recommend her.,0.9061,"Mathis, Bates & Klinghard",mathis-bates-and-klinghard-clarksville-2,criminaldefense,Clarksville,TN,37040,36.52802658,-87.35604095,2,5
15316,wbu-N2GUNaEcWoPG-U9PFg,Jacob Mathis is an awesome family lawyer!  We were lucky enough to have found him via recommendations of other lawyers.  We are so glad that we did; he made...,0.9013,"Mathis, Bates & Klinghard",mathis-bates-and-klinghard-clarksville-2,criminaldefense,Clarksville,TN,37040,36.52802658,-87.35604095,2,5
15317,kiGHleN1vZIFcVgRn7kjLQ,We are incredibly happy with the outstanding job done by Steve on my husband's custody/military relocation case. This was a highly contentious case which...,0.7579,The Law Office of Steven C. Girsky,the-law-office-of-steven-c-girsky-clarksville,divorce,Clarksville,TN,37040,36.5263591,-87.3537546,6,3.5
15318,kiGHleN1vZIFcVgRn7kjLQ,"They exceeded my expectations and beyond! I'm very impressed on how everyone in the office pulled together to help my case. 
They did a wonderful job of...",0.8775,The Law Office of Steven C. Girsky,the-law-office-of-steven-c-girsky-clarksville,divorce,Clarksville,TN,37040,36.5263591,-87.3537546,6,3.5
15319,kiGHleN1vZIFcVgRn7kjLQ,I hired Mr. Steve Girsky as my divorce attorney. He talked a good talk and showed very little effort in helping or educating me on what my entitlements...,0.5908,The Law Office of Steven C. Girsky,the-law-office-of-steven-c-girsky-clarksville,divorce,Clarksville,TN,37040,36.5263591,-87.3537546,6,3.5
15320,nPaMa6S-LEsYFq0I6inpfA,I moved to California with an open divorce case in Tennessee which my spouse in TN kept putting off. Luckily Daniel P. Bryant's reputation/reviews did not...,0.5106,"Casey, Simmons & Bryant",casey-simmons-and-bryant-clarksville,general_litigation,Clarksville,TN,37040,36.5277879,-87.3570046,2,5
15321,nPaMa6S-LEsYFq0I6inpfA,My experience with this firm was as good as it gets. Daniel Bryant settled my contested divorce in less time with less money than I was expecting. The fact...,0.4404,"Casey, Simmons & Bryant",casey-simmons-and-bryant-clarksville,general_litigation,Clarksville,TN,37040,36.5277879,-87.3570046,2,5
15322,oqX2GxEyEhD_SdJqeuux5g,Sharon Massey is a fantastic attorney! She is both tough and knowledgeable. She helped me thru a very difficult domestic situation and I can't thank her...,-0.2721,Massey Sharon T Atty,massey-sharon-t-atty-clarksville-2,lawyers,Clarksville,TN,37040,36.52771759,-87.35663605,2,5
15323,oqX2GxEyEhD_SdJqeuux5g,"Ms. Massey's analytical ability and years enable her to provide thoughtful, thorough, and most importantly, practical legal advice regarding a wide variety...",0.8051,Massey Sharon T Atty,massey-sharon-t-atty-clarksville-2,lawyers,Clarksville,TN,37040,36.52771759,-87.35663605,2,5
15324,aaA-Z4mPRekhE1Zb2c6xGw,After consulting serveral Divorce lawyers and firing one I found Jordan. She is a no nonsense professional who always had my best interest in her extremely...,0.2263,Morris Law Firm,morris-law-firm-clarksville,divorce,Clarksville,TN,37040,36.52583,-87.35785,1,5
15325,y-jZXglY7IvmXg_7x7HBmw,Case dismissed! I am eternally grateful to Mr. Grimes for his work on my case. I was devastated to be in a position where I needed to hire a criminal...,-0.5093,"Grimes, Sensing & Clemons",grimes-sensing-and-clemons-clarksville-2,criminaldefense,Clarksville,TN,37040,36.5272075,-87.3587598,1,5
15326,_S34hIjtPIgQhP9FTYNmYw,"From the moment I met Mr. Girsky he showed compassion for my case. He and Rebecca and the rest of the staff are friendly, committed, responsive and just...",0.8689,Girsky Steven C,girsky-steven-c-clarksville,lawyers,Clarksville,TN,37040,36.5264511,-87.3538208,2,5
15327,_S34hIjtPIgQhP9FTYNmYw,Steve Girsky and his staff were amazing. They were there for me during a very stressful divorce. I felt they had my best interest at heart during the entire...,0.813,Girsky Steven C,girsky-steven-c-clarksville,lawyers,Clarksville,TN,37040,36.5264511,-87.3538208,2,5
15328,bfi0luQqhQrF9COAZP055A,"Sharon and her staff helped my family and i get through a rough time, they were always friendly if i called with questions (i had a lot of them) and the one...",0.4939,Law Office of Sharon T Massey,law-office-of-sharon-t-massey-clarksville,divorce,Clarksville,TN,37040,36.526309,-87.357361,3,3.5
15329,bfi0luQqhQrF9COAZP055A,Mrs. Massey's team is excellent.  They are very responsive.  I am very impressed.  She handled two cases for me and she and her staff worked very hard and...,0.8479,Law Office of Sharon T Massey,law-office-of-sharon-t-massey-clarksville,divorce,Clarksville,TN,37040,36.526309,-87.357361,3,3.5
15330,bfi0luQqhQrF9COAZP055A,If you just want a quote then don't bother because the receptionist will only tell you that they can set up an appointment for you and the consultation fee...,0.3261,Law Office of Sharon T Massey,law-office-of-sharon-t-massey-clarksville,divorce,Clarksville,TN,37040,36.526309,-87.357361,3,3.5
15331,ZJQBpb37oqo6cXObU9G2Pw,They are very professional and skilled in their field. I was very happy with my outcome being represented by this Firm. Sensational!,0.6468,Runyon & Runyon,runyon-and-runyon-clarksville-7,divorce,Clarksville,TN,37040,36.529425,-87.358135,1,5
15332,8oXWDX04E8aLpEWS_j5D6g,"When my husband got into legal trouble, we hired Mr. Clark for the case. He was dedicated, persistent & helpful. When we had questions, he would get back to...",0.5574,Christopher G Clark,christopher-g-clark-clarksville,criminaldefense,Clarksville,TN,37040,36.5277607,-87.3575468,1,5
15333,5t8VaLHSwsbV4YlXYdOZOA,"If you want real representation, From a true open minded attorney. This is where you need to be.#1 in clarksville!!!!! This law office wasts no time. Call...",0.471,Chase T Smith Attorney At Law,chase-t-smith-attorney-at-law-clarksville-2,criminaldefense,Clarksville,TN,37040,36.5273506,-87.36002817,1,5
15334,YjPIpSfuTKW37VfNid-hFA,I've dealt with many attorneys over the years and they are nothing like John Parker. I've been with John for over a year now. He is a good family man who...,0.1999,Parker & Pugh,parker-and-pugh-clarksville,lawyers,Clarksville,TN,37040,36.5271225,-87.35933685,1,5
15335,pQghwwa3cKFqZhHdy9oiiw,Did a great job as our family lawyer and handled the adoption for our 3 kids. Highly recommended.,0.7346,Dennis W. Stanford,dennis-w-stanford-clarksville,personal_injury,Clarksville,TN,37040,36.52583,-87.35785,1,5
15336,lhuCbznP9EC2RfG647Eswg,"EXCELLENT! Wendy made this experience so smooth, even with the hiccups that come with closings. She is very responsive and so easy to work with. We have two...",0.8936,Harvill Ross,harvill-ross-ragland-and-dale-clarksville,realestatelawyers,Clarksville,TN,37040,36.52816,-87.35774,1,5
15337,GoyVGcsBUYL4xngfoevPQg,"I called the office and spoke to a paralegal. I expressed that I needed an attorney as soon as possible, briefly explained my situation, & was assured that...",0.3612,Bateman & Bateman,bateman-and-bateman-clarksville,estateplanning,Clarksville,TN,37040,36.52506,-87.3572,2,1
15338,GoyVGcsBUYL4xngfoevPQg,WORST EXPERIENCE EVER.  Do yourself a favor and find a lawyer who cares about the law and his/her clients rights.  Throughout the consultation Mr. B snr was...,-0.0343,Bateman & Bateman,bateman-and-bateman-clarksville,estateplanning,Clarksville,TN,37040,36.52506,-87.3572,2,1
15339,nlG9SA-q64YXU1Ze-_ZQcg,"I retained Mr. Thompson in July 2014 for my step parent adoption case. In our initial consult I found Mr. Thompson to be honest, trustworthy, and...",0.7906,Michael J Thompson Attorney at Law,michael-j-thompson-attorney-at-law-oak-grove,divorce,Oak Grove,KY,42262,36.64457598,-87.43628595,2,5
15340,nlG9SA-q64YXU1Ze-_ZQcg,"Mr. Thompson was extremely helpful.  He was courteous and professional, while also being very friendly and putting me at ease.  He handled my case quickly...",0.9079,Michael J Thompson Attorney at Law,michael-j-thompson-attorney-at-law-oak-grove,divorce,Oak Grove,KY,42262,36.64457598,-87.43628595,2,5
15341,TM8JUAtFeBzzXeL8pWto6Q,"Ashlee Golden answered my ponderous real estate questions just on the consult.  I would definitely use this outfit.  Fast and knowledgeable, I would say.

I...",0.4019,Dickson Title,dickson-title-dickson-2,lawyers,Dickson,TN,37055,36.0396805,-87.3597641,2,3
15342,TM8JUAtFeBzzXeL8pWto6Q,"The worst customer service I have ever had.  These people are extremely rude, make requests of your time without regard and expect you to drop all things...",-0.8588,Dickson Title,dickson-title-dickson-2,lawyers,Dickson,TN,37055,36.0396805,-87.3597641,2,3
15343,HEJ5bEuykaGo2BMopihpLQ,Had Adrienne Frye for our GAL. I think she was more interested in my ex than what was best for our children. My ex did everything he could have to prove he...,0.8016,Fry & Ritchie - An Association of Attorneys,fry-and-ritchie-an-association-of-attorneys-clarksville-3,divorce,Clarksville,TN,37040,36.52798,-87.35768,1,2
15344,2EQMdipd1CyfMnXDMrft5Q,"Pretty much the biggest waste of money in a single transaction that I have ever done.  She was late to court, case thrown out, admonished by the judge who...",-0.3612,Evans Deborah S Attorney At Law,evans-deborah-s-attorney-at-law-clarksville,lawyers,Clarksville,TN,37040,36.52739334,-87.35874939,3,1
15345,2EQMdipd1CyfMnXDMrft5Q,"It's too bad I even have to give one star. DO NOT use this attorney. She is unprofessional, rude, and cares about nothing but money (including the health...",-0.5267,Evans Deborah S Attorney At Law,evans-deborah-s-attorney-at-law-clarksville,lawyers,Clarksville,TN,37040,36.52739334,-87.35874939,3,1
15346,2EQMdipd1CyfMnXDMrft5Q,"DO NOT USE!!! Do not use her unless you enjoy throwing tens of thousands of dollars out the window. Spent about $14,000 and she did NOTHING. Ended up having...",0.6219,Evans Deborah S Attorney At Law,evans-deborah-s-attorney-at-law-clarksville,lawyers,Clarksville,TN,37040,36.52739334,-87.35874939,3,1
15347,rIqG9O4t3IQke5Z3RjwtdA,Hired them for legal service. Paid thousands of dollars. Issue resolved on its own and didnt require further services from law firm. Was told I'd get a...,0.296,Phillips Law,phillips-law-clarksville,lawyers,Clarksville,TN,37040,36.528739,-87.358245,2,1
15348,rIqG9O4t3IQke5Z3RjwtdA,"This guy needs to be investigated by the board of ethics.
He represents himself as a high powered attorney who gets things and he charges a premium for his...",-0.2732,Phillips Law,phillips-law-clarksville,lawyers,Clarksville,TN,37040,36.528739,-87.358245,2,1
15464,yiBLNjlZQ0tPQ4uAESwJqg,"Had a great experience working with Ryan.  He took the time to explain the legal process to me.  I loved the fact that no matter what was going on, he...",0.8126,Very Law,very-law-pittsburgh-9,criminaldefense,Pittsburgh,PA,15219,40.4396782,-79.9959316,1,5
15467,05AoFLhptb1KIja3i4DLWA,good and affordable. they have real estate seminars once a month on TUESDAY ngt at 7pm on different topics for landlords/real estate investors/house...,0.4404,Bradley Scott Dornish,bradley-scott-dornish-pittsburgh-2,businesslawyers,Pittsburgh,PA,15219,40.438911,-79.988647,1,5
15470,W6Fc1VxnMHjpyHWyqP7D6g,I've heard horror stories from folks who had bad experiences with Lawyers not contacting them back to respond to questions or concerns after paying the...,-0.802,"Weisman Goldman Bowen & Grzywinski, LLP",weisman-goldman-bowen-and-grzywinski-llp-pittsburgh,general_litigation,Pittsburgh,PA,15219,40.43764935,-79.99754906,1,5
15473,aDA9XJ61GubFrwX3chcpcg,Burgess is especially well versed in a number of subjects.  Very nice offices and efficient support staff,0.883,Hamilton Burgess Young & Pollard,hamilton-burgess-young-and-pollard-fayetteville-2,lawyers,Fayetteville,WV,25840,38.03982,-81.12247,1,3
15474,6gKgwoXRnMd_pljTvydS7A,He's savvy without being shady.  He has handled a couple of minor issues for my wife and I.,0,Ciliberti Anthony Atty,ciliberti-anthony-atty-fayetteville,lawyers,Fayetteville,WV,25840,38.05447876,-81.101612,1,3
15475,NzTzqC5FeyAYwJstt-LtDA,"Marc Gertsacov helped me through the process of buying a condo, and I found him to be extremely knowledgeable, responsive, and a great guy to boot. I would,...",0.7832,Law Offices of Ronald C Markoff,law-offices-of-ronald-c-markoff-providence,businesslawyers,Providence,RI,2906,41.829374,-71.387375,8,5
15476,NzTzqC5FeyAYwJstt-LtDA,"Ron has closed on 3 houses for me, soon to be 4. Organized, polite, knows his stuff. Good personalty (not easy to say for a lawyer). Not outrageously priced...",0.7709,Law Offices of Ronald C Markoff,law-offices-of-ronald-c-markoff-providence,businesslawyers,Providence,RI,2906,41.829374,-71.387375,8,5
15477,NzTzqC5FeyAYwJstt-LtDA,I have been using the Law Offices of Ron Marko for 30 years when I purchased my first home.  Worked with Ron and then started working with Marc when he...,0,Law Offices of Ronald C Markoff,law-offices-of-ronald-c-markoff-providence,businesslawyers,Providence,RI,2906,41.829374,-71.387375,8,5
15478,BB0iWU435IKN1IhlLACGgw,I had researched attorneys in the R.I. area to help me file for bankruptcy and came across Attorney Simonian's reviews. I was hesitant to call at first and...,0.1779,John S Simonian Attorney At Law,john-s-simonian-attorney-at-law-pawtucket,bankruptcy,Pawtucket,RI,2860,41.8863125,-71.3757314,4,5
15479,BB0iWU435IKN1IhlLACGgw,In January 2014 I used attorney John Simonian for a bankruptcy case.  Attorney Simonian and his staff were prompt in returning calls and scheduling...,0,John S Simonian Attorney At Law,john-s-simonian-attorney-at-law-pawtucket,bankruptcy,Pawtucket,RI,2860,41.8863125,-71.3757314,4,5
15480,BB0iWU435IKN1IhlLACGgw,Working with John and his recpetionist was an easier process with my case than I expected it to be. I was referred to him by a friend of mine who had a fast...,0.7184,John S Simonian Attorney At Law,john-s-simonian-attorney-at-law-pawtucket,bankruptcy,Pawtucket,RI,2860,41.8863125,-71.3757314,4,5
15481,cYgHAPpD9PhrihLO-z8BSQ,"David was the best attorney I have met before. Even though I'm an international student, he gave his best and brought the best offer and accommodation while...",0.9274,Tapalian Law,tapalian-law-providence,personal_injury,Providence,RI,2903,41.8215313,-71.4041035,12,5
15482,cYgHAPpD9PhrihLO-z8BSQ,"I called Tapalian Law regarding a case for my boyfriend. After a quick phone conversation with someone named Naydene, it was pretty clear Tapalian was not...",0.7003,Tapalian Law,tapalian-law-providence,personal_injury,Providence,RI,2903,41.8215313,-71.4041035,12,5
15483,cYgHAPpD9PhrihLO-z8BSQ,"David and his firm are great! They were there for me every step of the way through my case. I would definitely recommend them to everyone, they get the job...",0.8622,Tapalian Law,tapalian-law-providence,personal_injury,Providence,RI,2903,41.8215313,-71.4041035,12,5
15484,TS6J969WDQTDcU1h58eAVw,"First off let me say that Mike is by far the best attorney I've ever dealt with in my life, and I've been in a few accidents over the years. Mike and his...",0.4404,The Bottaro Law Firm,the-bottaro-law-firm-providence-3,personal_injury,Providence,RI,2903,41.8074992,-71.4070951,11,4.5
15485,TS6J969WDQTDcU1h58eAVw,NO FEE GUARANTEE??Read My Horror Story Regarding The Bottaro Law Firm and Mike Bottaro at 100 Midway Rd Cranston RI--Then you tell me if there is TRULY A NO...,-0.5204,The Bottaro Law Firm,the-bottaro-law-firm-providence-3,personal_injury,Providence,RI,2903,41.8074992,-71.4070951,11,4.5
15486,TS6J969WDQTDcU1h58eAVw,I was in a bad car accident and hesitant to call a lawyer but Mike helped me out a lot. Lauren was awesome to work with and every email was responded to...,0.431,The Bottaro Law Firm,the-bottaro-law-firm-providence-3,personal_injury,Providence,RI,2903,41.8074992,-71.4070951,11,4.5
15487,DeQFbr5pu8iWJIdhDJBerw,I couldn't be happier with the outcome of my case and the process going through working through this process with Mike Botarro. The office was so organized...,-0.4168,Bottaro Law Firm,bottaro-law-firm-providence,personal_injury,Providence,RI,2903,41.8077116,-71.4067635,7,5
15488,DeQFbr5pu8iWJIdhDJBerw,Mike and his team did an excellent job and delivered a great settlement for me.  I came to him following an accident when I felt that I was getting...,0.6908,Bottaro Law Firm,bottaro-law-firm-providence,personal_injury,Providence,RI,2903,41.8077116,-71.4067635,7,5
15489,DeQFbr5pu8iWJIdhDJBerw,"When I reached out to Bottaro, I immediately felt at ease with the process of contacting a law firm for my case. From the receptionists, to case workers,...",0.4404,Bottaro Law Firm,bottaro-law-firm-providence,personal_injury,Providence,RI,2903,41.8077116,-71.4067635,7,5
15490,AIVrsFDn0jfoeItTVcG9mg,"Ken is a very pleasant, honest and friendly attorney who makes a sincere effort to listen to you and provide an honest, transparent service. I enjoyed...",0.9489,The Law Offices Of Kensley R Barrett,the-law-offices-of-kensley-r-barrett-providence,criminaldefense,Providence,RI,2903,41.82221603,-71.40999603,5,5
15491,AIVrsFDn0jfoeItTVcG9mg,This was my first time having to hire a lawyer. I was extremely nervous about the whole situation to begin with. Kensley Barrett is very professional and...,-0.3384,The Law Offices Of Kensley R Barrett,the-law-offices-of-kensley-r-barrett-providence,criminaldefense,Providence,RI,2903,41.82221603,-71.40999603,5,5
15492,AIVrsFDn0jfoeItTVcG9mg,"I'll be honest - retaining a lawyer isn't an every-day occurrence for me so I was trepidatious. However, Mr. Barrett and his staff are incredibly...",0.5106,The Law Offices Of Kensley R Barrett,the-law-offices-of-kensley-r-barrett-providence,criminaldefense,Providence,RI,2903,41.82221603,-71.40999603,5,5
15493,ubMScHO6VyQf7XE2YK5yiA,I had a wonderful experience with Attorney Knight.  He took the time to explain everything thoroughly to me and provide me with the information that I needed.,0.5719,Law Office of Jason Knight,law-office-of-jason-knight-providence,criminaldefense,Providence,RI,2903,41.8246539,-71.4099531,5,5
15494,ubMScHO6VyQf7XE2YK5yiA,"I couldn't have been more happier on the outcome of my ticket violation case. I was afraid that I would lose and had my doubts even though I was innocent,...",-0.5279,Law Office of Jason Knight,law-office-of-jason-knight-providence,criminaldefense,Providence,RI,2903,41.8246539,-71.4099531,5,5
15495,ubMScHO6VyQf7XE2YK5yiA,I was very happy with Mr. Knight's law services. He promptly returned my communications to him and made me feel prepared for anything at a fair and...,0.8016,Law Office of Jason Knight,law-office-of-jason-knight-providence,criminaldefense,Providence,RI,2903,41.8246539,-71.4099531,5,5
